local_time,Average_Temp,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2021-01-01 00:00:00,5.186,TH_NP15_GEN-APND,ALL_APNODES,0,34.02723,1
2021-01-01 01:00:00,4.612,TH_NP15_GEN-APND,ALL_APNODES,0,32.25537,1
2021-01-01 02:00:00,4.298,TH_NP15_GEN-APND,ALL_APNODES,0,33.48902,1
2021-01-01 03:00:00,4.491999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,32.7913,1
2021-01-01 04:00:00,4.066000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,34.10638,1
2021-01-01 05:00:00,4.208,TH_NP15_GEN-APND,ALL_APNODES,0,36.87143,1
2021-01-01 06:00:00,3.968000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,40.34799,1
2021-01-01 07:00:00,3.684,TH_NP15_GEN-APND,ALL_APNODES,0,38.24962,1
2021-01-01 08:00:00,3.834,TH_NP15_GEN-APND,ALL_APNODES,0,29.23187,1
2021-01-01 09:00:00,4.965999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,22.11242,1
2021-01-01 10:00:00,6.308,TH_NP15_GEN-APND,ALL_APNODES,0,16.62852,1
2021-01-01 11:00:00,7.725999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,14.51898,1
2021-01-01 12:00:00,8.520000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,12.72896,1
2021-01-01 13:00:00,9.352,TH_NP15_GEN-APND,ALL_APNODES,0,12.13177,1
2021-01-01 14:00:00,9.946,TH_NP15_GEN-APND,ALL_APNODES,0,17.74426,1
2021-01-01 15:00:00,9.898,TH_NP15_GEN-APND,ALL_APNODES,0,29.81768,1
2021-01-01 16:00:00,9.722,TH_NP15_GEN-APND,ALL_APNODES,0,40.32769,1
2021-01-01 17:00:00,8.592,TH_NP15_GEN-APND,ALL_APNODES,0,56.73188,1
2021-01-01 18:00:00,7.734,TH_NP15_GEN-APND,ALL_APNODES,0,48.50396,1
2021-01-01 19:00:00,6.708,TH_NP15_GEN-APND,ALL_APNODES,0,46.23478,1
2021-01-01 20:00:00,6.720000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,44.60672,1
2021-01-01 21:00:00,6.483999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,41.64138,1
2021-01-01 22:00:00,6.534000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,37.6238,1
2021-01-01 23:00:00,6.8740000000000006,TH_NP15_GEN-APND,ALL_APNODES,0,35.41539,1
2021-01-02 00:00:00,6.952,TH_NP15_GEN-APND,ALL_APNODES,0,33.22975,5
2021-01-02 01:00:00,6.664,TH_NP15_GEN-APND,ALL_APNODES,0,31.74394,5
2021-01-02 02:00:00,7.392,TH_NP15_GEN-APND,ALL_APNODES,0,32.23449,5
2021-01-02 03:00:00,7.636,TH_NP15_GEN-APND,ALL_APNODES,0,31.99189,5
2021-01-02 04:00:00,7.266000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,32.41414,5
2021-01-02 05:00:00,6.890000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,35.0872,5
2021-01-02 06:00:00,6.772,TH_NP15_GEN-APND,ALL_APNODES,0,38.85432,5
2021-01-02 07:00:00,7.074,TH_NP15_GEN-APND,ALL_APNODES,0,34.95353,5
2021-01-02 08:00:00,7.089999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,27.62319,5
2021-01-02 09:00:00,7.552,TH_NP15_GEN-APND,ALL_APNODES,0,21.10356,5
2021-01-02 10:00:00,7.868,TH_NP15_GEN-APND,ALL_APNODES,0,17.89928,5
2021-01-02 11:00:00,8.196,TH_NP15_GEN-APND,ALL_APNODES,0,15.40534,5
2021-01-02 12:00:00,8.468,TH_NP15_GEN-APND,ALL_APNODES,0,12.74646,5
2021-01-02 13:00:00,8.831999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,13.60941,5
2021-01-02 14:00:00,9.294,TH_NP15_GEN-APND,ALL_APNODES,0,16.50165,5
2021-01-02 15:00:00,9.204,TH_NP15_GEN-APND,ALL_APNODES,0,29.18758,5
2021-01-02 16:00:00,9.08,TH_NP15_GEN-APND,ALL_APNODES,0,40.62842,5
2021-01-02 17:00:00,8.937999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,53.55663,5
2021-01-02 18:00:00,8.847999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,47.62137,5
2021-01-02 19:00:00,8.604000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,44.25179,5
2021-01-02 20:00:00,8.528,TH_NP15_GEN-APND,ALL_APNODES,0,43.25408,5
2021-01-02 21:00:00,8.662,TH_NP15_GEN-APND,ALL_APNODES,0,40.0,5
2021-01-02 22:00:00,8.690000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,37.07482,5
2021-01-02 23:00:00,8.708000000000002,TH_NP15_GEN-APND,ALL_APNODES,0,34.45026,5
2021-01-03 00:00:00,8.784,TH_NP15_GEN-APND,ALL_APNODES,0,30.95006,9
2021-01-03 01:00:00,8.552000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,31.0,9
2021-01-03 02:00:00,8.169999999999998,TH_NP15_GEN-APND,ALL_APNODES,0,30.80432,9
2021-01-03 03:00:00,8.142,TH_NP15_GEN-APND,ALL_APNODES,0,30.7526,9
2021-01-03 04:00:00,7.918000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,31.18072,9
2021-01-03 05:00:00,7.539999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,33.72122,9
2021-01-03 06:00:00,7.51,TH_NP15_GEN-APND,ALL_APNODES,0,37.31307,9
2021-01-03 07:00:00,7.504,TH_NP15_GEN-APND,ALL_APNODES,0,33.63591,9
2021-01-03 08:00:00,7.272,TH_NP15_GEN-APND,ALL_APNODES,0,27.15885,9
2021-01-03 09:00:00,8.16,TH_NP15_GEN-APND,ALL_APNODES,0,21.17001,9
2021-01-03 10:00:00,8.687999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,16.86935,9
2021-01-03 11:00:00,8.994,TH_NP15_GEN-APND,ALL_APNODES,0,15.58765,9
2021-01-03 12:00:00,9.374,TH_NP15_GEN-APND,ALL_APNODES,0,15.36597,9
2021-01-03 13:00:00,9.524,TH_NP15_GEN-APND,ALL_APNODES,0,14.62128,9
2021-01-03 14:00:00,10.154,TH_NP15_GEN-APND,ALL_APNODES,0,18.51305,9
2021-01-03 15:00:00,9.984,TH_NP15_GEN-APND,ALL_APNODES,0,30.91481,9
2021-01-03 16:00:00,9.648,TH_NP15_GEN-APND,ALL_APNODES,0,40.73536,9
2021-01-03 17:00:00,9.198,TH_NP15_GEN-APND,ALL_APNODES,0,59.00353,9
2021-01-03 18:00:00,8.922,TH_NP15_GEN-APND,ALL_APNODES,0,51.42155,9
2021-01-03 19:00:00,8.120000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,45.60318,9
2021-01-03 20:00:00,8.096,TH_NP15_GEN-APND,ALL_APNODES,0,42.73591,9
2021-01-03 21:00:00,8.474,TH_NP15_GEN-APND,ALL_APNODES,0,38.88063,9
2021-01-03 22:00:00,8.582,TH_NP15_GEN-APND,ALL_APNODES,0,36.92743,9
2021-01-03 23:00:00,8.85,TH_NP15_GEN-APND,ALL_APNODES,0,33.84049,9
2021-01-04 00:00:00,8.872,TH_NP15_GEN-APND,ALL_APNODES,0,30.40472,13
2021-01-04 01:00:00,8.802,TH_NP15_GEN-APND,ALL_APNODES,0,30.13916,13
2021-01-04 02:00:00,9.382,TH_NP15_GEN-APND,ALL_APNODES,0,29.65389,13
2021-01-04 03:00:00,9.512,TH_NP15_GEN-APND,ALL_APNODES,0,29.76789,13
2021-01-04 04:00:00,9.434,TH_NP15_GEN-APND,ALL_APNODES,0,31.20148,13
2021-01-04 05:00:00,9.529999999999998,TH_NP15_GEN-APND,ALL_APNODES,0,36.80767,13
2021-01-04 06:00:00,9.668,TH_NP15_GEN-APND,ALL_APNODES,0,47.29505,13
2021-01-04 07:00:00,9.664,TH_NP15_GEN-APND,ALL_APNODES,0,53.2913,13
2021-01-04 08:00:00,9.858,TH_NP15_GEN-APND,ALL_APNODES,0,36.54698,13
2021-01-04 09:00:00,9.966,TH_NP15_GEN-APND,ALL_APNODES,0,30.92443,13
2021-01-04 10:00:00,10.23,TH_NP15_GEN-APND,ALL_APNODES,0,30.80736,13
2021-01-04 11:00:00,10.062,TH_NP15_GEN-APND,ALL_APNODES,0,29.17237,13
2021-01-04 12:00:00,9.768,TH_NP15_GEN-APND,ALL_APNODES,0,26.51265,13
2021-01-04 13:00:00,9.858,TH_NP15_GEN-APND,ALL_APNODES,0,25.84763,13
2021-01-04 14:00:00,10.372,TH_NP15_GEN-APND,ALL_APNODES,0,27.92173,13
2021-01-04 15:00:00,10.456,TH_NP15_GEN-APND,ALL_APNODES,0,31.99654,13
2021-01-04 16:00:00,10.134,TH_NP15_GEN-APND,ALL_APNODES,0,39.87,13
2021-01-04 17:00:00,9.720000000000002,TH_NP15_GEN-APND,ALL_APNODES,0,60.52572,13
2021-01-04 18:00:00,8.976,TH_NP15_GEN-APND,ALL_APNODES,0,61.86816,13
2021-01-04 19:00:00,7.604000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,48.85053,13
2021-01-04 20:00:00,7.245999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,45.02872,13
2021-01-04 21:00:00,6.920000000000002,TH_NP15_GEN-APND,ALL_APNODES,0,38.7591,13
2021-01-04 22:00:00,6.602000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,33.89217,13
2021-01-04 23:00:00,6.34,TH_NP15_GEN-APND,ALL_APNODES,0,32.05038,13
2021-01-05 00:00:00,5.747999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,28.78137,17
2021-01-05 01:00:00,5.223999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,27.88398,17
2021-01-05 02:00:00,4.723999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,26.81308,17
2021-01-05 03:00:00,4.516,TH_NP15_GEN-APND,ALL_APNODES,0,27.03563,17
2021-01-05 04:00:00,3.78,TH_NP15_GEN-APND,ALL_APNODES,0,28.01454,17
2021-01-05 05:00:00,3.8040000000000007,TH_NP15_GEN-APND,ALL_APNODES,0,31.67988,17
2021-01-05 06:00:00,4.093999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,41.46919,17
2021-01-05 07:00:00,4.148000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,51.00714,17
2021-01-05 08:00:00,4.418,TH_NP15_GEN-APND,ALL_APNODES,0,33.51498,17
2021-01-05 09:00:00,5.1,TH_NP15_GEN-APND,ALL_APNODES,0,28.34124,17
2021-01-05 10:00:00,6.151999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,25.33334,17
2021-01-05 11:00:00,6.828,TH_NP15_GEN-APND,ALL_APNODES,0,24.27211,17
2021-01-05 12:00:00,7.970000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,22.98796,17
2021-01-05 13:00:00,9.34,TH_NP15_GEN-APND,ALL_APNODES,0,23.39711,17
2021-01-05 14:00:00,10.632,TH_NP15_GEN-APND,ALL_APNODES,0,26.85093,17
2021-01-05 15:00:00,11.036,TH_NP15_GEN-APND,ALL_APNODES,0,38.68592,17
2021-01-05 16:00:00,10.824000000000002,TH_NP15_GEN-APND,ALL_APNODES,0,46.27048,17
2021-01-05 17:00:00,10.046,TH_NP15_GEN-APND,ALL_APNODES,0,65.90654,17
2021-01-05 18:00:00,9.154,TH_NP15_GEN-APND,ALL_APNODES,0,60.15439,17
2021-01-05 19:00:00,6.859999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,51.85779,17
2021-01-05 20:00:00,6.364,TH_NP15_GEN-APND,ALL_APNODES,0,44.14901,17
2021-01-05 21:00:00,5.966,TH_NP15_GEN-APND,ALL_APNODES,0,38.63574,17
2021-01-05 22:00:00,5.536,TH_NP15_GEN-APND,ALL_APNODES,0,34.47,17
2021-01-05 23:00:00,5.488,TH_NP15_GEN-APND,ALL_APNODES,0,32.83531,17
2021-01-06 00:00:00,5.630000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,29.49426,21
2021-01-06 01:00:00,5.428,TH_NP15_GEN-APND,ALL_APNODES,0,28.84182,21
2021-01-06 02:00:00,5.064,TH_NP15_GEN-APND,ALL_APNODES,0,28.53742,21
2021-01-06 03:00:00,5.061999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,28.92405,21
2021-01-06 04:00:00,4.606,TH_NP15_GEN-APND,ALL_APNODES,0,30.38931,21
2021-01-06 05:00:00,4.497999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,35.77316,21
2021-01-06 06:00:00,4.336,TH_NP15_GEN-APND,ALL_APNODES,0,42.36234,21
2021-01-06 07:00:00,4.336,TH_NP15_GEN-APND,ALL_APNODES,0,50.26409,21
2021-01-06 08:00:00,4.276000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,34.84,21
2021-01-06 09:00:00,4.916,TH_NP15_GEN-APND,ALL_APNODES,0,30.37964,21
2021-01-06 10:00:00,5.6080000000000005,TH_NP15_GEN-APND,ALL_APNODES,0,28.14368,21
2021-01-06 11:00:00,6.6720000000000015,TH_NP15_GEN-APND,ALL_APNODES,0,26.4391,21
2021-01-06 12:00:00,7.698,TH_NP15_GEN-APND,ALL_APNODES,0,24.96044,21
2021-01-06 13:00:00,8.126,TH_NP15_GEN-APND,ALL_APNODES,0,25.08461,21
2021-01-06 14:00:00,8.93,TH_NP15_GEN-APND,ALL_APNODES,0,28.03417,21
2021-01-06 15:00:00,9.262000000000002,TH_NP15_GEN-APND,ALL_APNODES,0,33.11544,21
2021-01-06 16:00:00,9.348,TH_NP15_GEN-APND,ALL_APNODES,0,45.16657,21
2021-01-06 17:00:00,8.693999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,59.90093,21
2021-01-06 18:00:00,7.788000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,52.07964,21
2021-01-06 19:00:00,6.442,TH_NP15_GEN-APND,ALL_APNODES,0,46.38973,21
2021-01-06 20:00:00,6.384000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,40.62694,21
2021-01-06 21:00:00,5.988,TH_NP15_GEN-APND,ALL_APNODES,0,37.86765,21
2021-01-06 22:00:00,5.622,TH_NP15_GEN-APND,ALL_APNODES,0,34.29781,21
2021-01-06 23:00:00,5.326,TH_NP15_GEN-APND,ALL_APNODES,0,32.15568,21
2021-01-07 00:00:00,4.816000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,29.08881,25
2021-01-07 01:00:00,5.208,TH_NP15_GEN-APND,ALL_APNODES,0,28.51727,25
2021-01-07 02:00:00,5.101999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,27.60326,25
2021-01-07 03:00:00,4.892,TH_NP15_GEN-APND,ALL_APNODES,0,28.20039,25
2021-01-07 04:00:00,4.614,TH_NP15_GEN-APND,ALL_APNODES,0,30.35314,25
2021-01-07 05:00:00,3.743999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,35.69612,25
2021-01-07 06:00:00,3.326,TH_NP15_GEN-APND,ALL_APNODES,0,45.66408,25
2021-01-07 07:00:00,3.87,TH_NP15_GEN-APND,ALL_APNODES,0,47.10551,25
2021-01-07 08:00:00,4.074,TH_NP15_GEN-APND,ALL_APNODES,0,35.03402,25
2021-01-07 09:00:00,4.555999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,31.2829,25
2021-01-07 10:00:00,5.642,TH_NP15_GEN-APND,ALL_APNODES,0,29.25855,25
2021-01-07 11:00:00,6.894000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,27.27323,25
2021-01-07 12:00:00,7.782000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,25.29864,25
2021-01-07 13:00:00,9.068,TH_NP15_GEN-APND,ALL_APNODES,0,25.69342,25
2021-01-07 14:00:00,10.258,TH_NP15_GEN-APND,ALL_APNODES,0,28.63162,25
2021-01-07 15:00:00,10.712,TH_NP15_GEN-APND,ALL_APNODES,0,32.52821,25
2021-01-07 16:00:00,10.224,TH_NP15_GEN-APND,ALL_APNODES,0,43.30584,25
2021-01-07 17:00:00,9.572,TH_NP15_GEN-APND,ALL_APNODES,0,58.32395,25
2021-01-07 18:00:00,8.81,TH_NP15_GEN-APND,ALL_APNODES,0,53.06536,25
2021-01-07 19:00:00,6.836,TH_NP15_GEN-APND,ALL_APNODES,0,46.738,25
2021-01-07 20:00:00,5.997999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,41.72532,25
2021-01-07 21:00:00,5.724,TH_NP15_GEN-APND,ALL_APNODES,0,38.31224,25
2021-01-07 22:00:00,5.430000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,35.57,25
2021-01-07 23:00:00,5.504,TH_NP15_GEN-APND,ALL_APNODES,0,32.7,25
2021-01-08 00:00:00,5.8340000000000005,TH_NP15_GEN-APND,ALL_APNODES,0,31.79257,29
2021-01-08 01:00:00,5.948,TH_NP15_GEN-APND,ALL_APNODES,0,30.65709,29
2021-01-08 02:00:00,6.438,TH_NP15_GEN-APND,ALL_APNODES,0,30.1929,29
2021-01-08 03:00:00,6.178,TH_NP15_GEN-APND,ALL_APNODES,0,30.41741,29
2021-01-08 04:00:00,5.926,TH_NP15_GEN-APND,ALL_APNODES,0,31.06406,29
2021-01-08 05:00:00,5.77,TH_NP15_GEN-APND,ALL_APNODES,0,36.66883,29
2021-01-08 06:00:00,5.714,TH_NP15_GEN-APND,ALL_APNODES,0,45.43476,29
2021-01-08 07:00:00,5.973999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,46.08586,29
2021-01-08 08:00:00,6.292,TH_NP15_GEN-APND,ALL_APNODES,0,34.73218,29
2021-01-08 09:00:00,6.956000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,30.94598,29
2021-01-08 10:00:00,7.316,TH_NP15_GEN-APND,ALL_APNODES,0,26.50414,29
2021-01-08 11:00:00,7.912000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,24.22873,29
2021-01-08 12:00:00,8.798,TH_NP15_GEN-APND,ALL_APNODES,0,21.79938,29
2021-01-08 13:00:00,9.84,TH_NP15_GEN-APND,ALL_APNODES,0,20.00006,29
2021-01-08 14:00:00,10.292,TH_NP15_GEN-APND,ALL_APNODES,0,22.28399,29
2021-01-08 15:00:00,10.492,TH_NP15_GEN-APND,ALL_APNODES,0,28.30389,29
2021-01-08 16:00:00,10.28,TH_NP15_GEN-APND,ALL_APNODES,0,39.08208,29
2021-01-08 17:00:00,9.104,TH_NP15_GEN-APND,ALL_APNODES,0,47.87233,29
2021-01-08 18:00:00,8.274,TH_NP15_GEN-APND,ALL_APNODES,0,43.51879,29
2021-01-08 19:00:00,6.478,TH_NP15_GEN-APND,ALL_APNODES,0,39.50494,29
2021-01-08 20:00:00,6.126,TH_NP15_GEN-APND,ALL_APNODES,0,37.37374,29
2021-01-08 21:00:00,5.42,TH_NP15_GEN-APND,ALL_APNODES,0,35.85795,29
2021-01-08 22:00:00,5.126,TH_NP15_GEN-APND,ALL_APNODES,0,33.00298,29
2021-01-08 23:00:00,4.846,TH_NP15_GEN-APND,ALL_APNODES,0,31.75729,29
2021-01-09 00:00:00,4.757999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,32.18726,33
2021-01-09 01:00:00,4.513999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,31.00495,33
2021-01-09 02:00:00,3.4880000000000004,TH_NP15_GEN-APND,ALL_APNODES,0,29.70492,33
2021-01-09 03:00:00,3.344,TH_NP15_GEN-APND,ALL_APNODES,0,29.83451,33
2021-01-09 04:00:00,2.726,TH_NP15_GEN-APND,ALL_APNODES,0,31.08964,33
2021-01-09 05:00:00,2.916,TH_NP15_GEN-APND,ALL_APNODES,0,35.5503,33
2021-01-09 06:00:00,2.9479999999999995,TH_NP15_GEN-APND,ALL_APNODES,0,40.27921,33
2021-01-09 07:00:00,3.59,TH_NP15_GEN-APND,ALL_APNODES,0,38.91206,33
2021-01-09 08:00:00,3.5980000000000003,TH_NP15_GEN-APND,ALL_APNODES,0,31.35709,33
2021-01-09 09:00:00,4.882,TH_NP15_GEN-APND,ALL_APNODES,0,28.0793,33
2021-01-09 10:00:00,5.896000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,22.98128,33
2021-01-09 11:00:00,7.196,TH_NP15_GEN-APND,ALL_APNODES,0,19.76956,33
2021-01-09 12:00:00,8.453999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,15.25367,33
2021-01-09 13:00:00,9.966,TH_NP15_GEN-APND,ALL_APNODES,0,14.2388,33
2021-01-09 14:00:00,11.034,TH_NP15_GEN-APND,ALL_APNODES,0,19.74479,33
2021-01-09 15:00:00,11.09,TH_NP15_GEN-APND,ALL_APNODES,0,28.93399,33
2021-01-09 16:00:00,10.612,TH_NP15_GEN-APND,ALL_APNODES,0,36.96173,33
2021-01-09 17:00:00,9.55,TH_NP15_GEN-APND,ALL_APNODES,0,53.87,33
2021-01-09 18:00:00,8.418000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,48.90254,33
2021-01-09 19:00:00,6.871999999999998,TH_NP15_GEN-APND,ALL_APNODES,0,42.62418,33
2021-01-09 20:00:00,6.192,TH_NP15_GEN-APND,ALL_APNODES,0,39.90193,33
2021-01-09 21:00:00,5.888000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,38.22387,33
2021-01-09 22:00:00,5.734,TH_NP15_GEN-APND,ALL_APNODES,0,34.34623,33
2021-01-09 23:00:00,6.004,TH_NP15_GEN-APND,ALL_APNODES,0,33.00169,33
2021-01-10 00:00:00,6.086,TH_NP15_GEN-APND,ALL_APNODES,0,32.91235,37
2021-01-10 01:00:00,5.666,TH_NP15_GEN-APND,ALL_APNODES,0,31.63155,37
2021-01-10 02:00:00,5.352,TH_NP15_GEN-APND,ALL_APNODES,0,32.3369,37
2021-01-10 03:00:00,4.669999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,31.7152,37
2021-01-10 04:00:00,4.356,TH_NP15_GEN-APND,ALL_APNODES,0,31.8101,37
2021-01-10 05:00:00,4.49,TH_NP15_GEN-APND,ALL_APNODES,0,34.68639,37
2021-01-10 06:00:00,4.614,TH_NP15_GEN-APND,ALL_APNODES,0,39.86062,37
2021-01-10 07:00:00,4.88,TH_NP15_GEN-APND,ALL_APNODES,0,36.00592,37
2021-01-10 08:00:00,4.968000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,29.86891,37
2021-01-10 09:00:00,5.776,TH_NP15_GEN-APND,ALL_APNODES,0,25.56476,37
2021-01-10 10:00:00,7.209999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,19.44938,37
2021-01-10 11:00:00,7.872,TH_NP15_GEN-APND,ALL_APNODES,0,16.17344,37
2021-01-10 12:00:00,8.676,TH_NP15_GEN-APND,ALL_APNODES,0,12.92564,37
2021-01-10 13:00:00,9.768,TH_NP15_GEN-APND,ALL_APNODES,0,11.25644,37
2021-01-10 14:00:00,10.364,TH_NP15_GEN-APND,ALL_APNODES,0,18.30759,37
2021-01-10 15:00:00,10.456,TH_NP15_GEN-APND,ALL_APNODES,0,27.2095,37
2021-01-10 16:00:00,10.108,TH_NP15_GEN-APND,ALL_APNODES,0,36.62441,37
2021-01-10 17:00:00,9.908,TH_NP15_GEN-APND,ALL_APNODES,0,51.17933,37
2021-01-10 18:00:00,9.256,TH_NP15_GEN-APND,ALL_APNODES,0,49.78392,37
2021-01-10 19:00:00,7.264000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,42.22525,37
2021-01-10 20:00:00,6.798,TH_NP15_GEN-APND,ALL_APNODES,0,40.61,37
2021-01-10 21:00:00,6.736,TH_NP15_GEN-APND,ALL_APNODES,0,38.12603,37
2021-01-10 22:00:00,6.395999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,34.14716,37
2021-01-10 23:00:00,6.496,TH_NP15_GEN-APND,ALL_APNODES,0,32.48604,37
2021-01-11 00:00:00,5.956,TH_NP15_GEN-APND,ALL_APNODES,0,31.42319,41
2021-01-11 01:00:00,5.534,TH_NP15_GEN-APND,ALL_APNODES,0,30.52085,41
2021-01-11 02:00:00,4.5840000000000005,TH_NP15_GEN-APND,ALL_APNODES,0,30.40881,41
2021-01-11 03:00:00,4.598000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,30.21288,41
2021-01-11 04:00:00,4.0600000000000005,TH_NP15_GEN-APND,ALL_APNODES,0,31.76204,41
2021-01-11 05:00:00,4.348000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,37.88704,41
2021-01-11 06:00:00,4.112,TH_NP15_GEN-APND,ALL_APNODES,0,45.99361,41
2021-01-11 07:00:00,4.264,TH_NP15_GEN-APND,ALL_APNODES,0,45.7793,41
2021-01-11 08:00:00,4.324000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,35.20023,41
2021-01-11 09:00:00,5.05,TH_NP15_GEN-APND,ALL_APNODES,0,31.11094,41
2021-01-11 10:00:00,6.418000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,29.09713,41
2021-01-11 11:00:00,7.998,TH_NP15_GEN-APND,ALL_APNODES,0,27.28838,41
2021-01-11 12:00:00,9.008,TH_NP15_GEN-APND,ALL_APNODES,0,25.27241,41
2021-01-11 13:00:00,10.386,TH_NP15_GEN-APND,ALL_APNODES,0,23.91091,41
2021-01-11 14:00:00,11.094,TH_NP15_GEN-APND,ALL_APNODES,0,25.566,41
2021-01-11 15:00:00,11.118,TH_NP15_GEN-APND,ALL_APNODES,0,31.49341,41
2021-01-11 16:00:00,10.832,TH_NP15_GEN-APND,ALL_APNODES,0,42.23655,41
2021-01-11 17:00:00,10.794,TH_NP15_GEN-APND,ALL_APNODES,0,57.57531,41
2021-01-11 18:00:00,9.644,TH_NP15_GEN-APND,ALL_APNODES,0,54.79825,41
2021-01-11 19:00:00,8.14,TH_NP15_GEN-APND,ALL_APNODES,0,55.4709,41
2021-01-11 20:00:00,7.156000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,47.59602,41
2021-01-11 21:00:00,7.013999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,44.5829,41
2021-01-11 22:00:00,6.728,TH_NP15_GEN-APND,ALL_APNODES,0,38.74077,41
2021-01-11 23:00:00,6.73,TH_NP15_GEN-APND,ALL_APNODES,0,33.5968,41
2021-01-12 00:00:00,6.894000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,31.93556,45
2021-01-12 01:00:00,6.482000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,31.22751,45
2021-01-12 02:00:00,6.8740000000000006,TH_NP15_GEN-APND,ALL_APNODES,0,30.64171,45
2021-01-12 03:00:00,6.934,TH_NP15_GEN-APND,ALL_APNODES,0,30.66049,45
2021-01-12 04:00:00,6.899999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,32.03898,45
2021-01-12 05:00:00,6.894,TH_NP15_GEN-APND,ALL_APNODES,0,36.51013,45
2021-01-12 06:00:00,7.138000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,47.56031,45
2021-01-12 07:00:00,7.267999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,49.75001,45
2021-01-12 08:00:00,7.454000000000001,TH_NP15_GEN-APND,ALL_APNODES,0,37.63402,45
2021-01-12 09:00:00,8.058000000000002,TH_NP15_GEN-APND,ALL_APNODES,0,31.29176,45
2021-01-12 10:00:00,8.421999999999999,TH_NP15_GEN-APND,ALL_APNODES,0,30.35556,45
2021-01-12 11:00:00,8.882,TH_NP15_GEN-APND,ALL_APNODES,0,27.70564,45
2021-01-12 12:00:00,9.568,TH_NP15_GEN-APND,ALL_APNODES,0,24.71365,45
